,ts_code,trade_date,close,open,high,low,vol,amount,turnover_rate,turnover_rate_f,pe,pe_ttm,pb,bias5,bias10,bias20,bias60,CR20,ROC12,VPT,rank60d,VROC12,TVMA6,DAVOL5_60,WVAD6,VSTD20,AR26,BR26,VOL5,turnover_volatility20,ARBR,moneyflow20,variance20,skewness20,kurtosis20,sharpe20,variance60,skewness60,kurtosis60,log_ret,label,close_NHCI,NHCI_pct_chg,close_SPX,SPX_pct_chg,close_XIN9,XIN9_pct_chg,north_money,south_money,date
12,000001.SH,20160120,2976.6940000000004,2993.014,3016.283,2951.922,216505474.0,234562924.57900003,0.79,2.28,14.07,13.95,1.6,0.5171998049988923,-1.1310311321862039,,,,-9.694750835644522,-2234727.388764096,,17.399048575531957,210641893.018,,122447637.550856,,,,2.1,,,,,,,,,,,-0.01037544473971606,-1.0,850.83,-0.0085,1859.33,-1.17,9384.26,-1.69,-593.0,1209.0,2016-01-20
13,000001.SH,20160121,2880.482,2934.391,2998.79,2880.085,191675668.0,203634572.945,0.7,2.02,13.64,13.53,1.55,-1.8890807590099936,-3.543270119830931,,,,-12.386398926182984,-6195295.643292889,,-28.179641793338373,209851647.73833334,,197429672.51823694,,,,2.056,,,,,,,,,,,-0.03285564745327674,1.0,848.37,-0.0029,1868.99,0.52,9174.4,-2.24,-162.0,1577.0,2016-01-21
14,000001.SH,20160122,2916.562,2911.112,2931.359000000001,2851.733,159810734.0,170062245.38,0.58,1.68,13.81,13.7,1.57,-0.765577380653445,-1.444508602054032,,,,-13.245068176950724,2001738.3489013256,,-33.10186206706302,201859745.85916665,,11848680.301117003,,,,1.9739999999999998,,,,,,,,,,,0.012447884087562594,-1.0,856.74,0.0099,1906.9,2.03,9254.13,0.87,619.0,661.0,2016-01-22
15,000001.SH,20160125,2938.515,2934.078,2955.783,2911.829,153039057.0,164023396.461,0.56,1.61,13.91,13.8,1.58,-0.18625892895337734,-0.43962803364258957,,,,-5.967580180748687,1151926.966860638,,116.86404831756234,194762983.72816667,,174143643.45324785,,,,1.9499999999999997,,,,,,,,,,,0.007498826359546508,-1.0,854.85,-0.0022,1877.08,-1.56,9263.61,0.1,250.0,485.0,2016-01-25
16,000001.SH,20160126,2749.785,2907.718,2911.991,2743.8390000000004,210836054.0,212608150.65,0.77,2.21,13.04,12.94,1.48,-4.930930204995994,-5.963989982596786,,,,-13.702779176076438,-13541223.533458227,,-26.394550704089237,201261015.06100002,,-132263774.88262916,,,,1.9599999999999995,,,,,,,,,,,-0.06638162489882608,-1.0,857.75,0.0034,1903.63,1.41,8796.0,-5.05,-235.0,897.0,2016-01-26
17,000001.SH,20160127,2735.558,2756.082000000001,2768.772,2638.302,215722046.0,207426675.004,0.78,2.26,12.98,12.87,1.47,-3.8191107708920202,-5.760723616624652,,,,-9.319641569076719,-1116115.4593693581,,-20.586395654592987,198719660.83650002,,-347518216.38847756,,,,1.9559999999999995,,,,,,,,,,,-0.005187289801798307,-1.0,867.8,0.0117,1882.95,-1.09,8793.39,-0.03,4485.0,894.0,2016-01-27
18,000001.SH,20160128,2655.661,2711.158,2740.536,2647.493,171120280.0,167357413.39,0.62,1.8,12.62,12.51,1.43,-5.128407016221177,-7.390177756418372,,,,-12.14743251509083,-4997882.337409767,,-17.595785665062994,187518742.30499998,,-394686441.09586954,,,,1.9119999999999997,,,,,,,,,,,-0.02964184907623231,1.0,859.03,-0.0101,1893.36,0.55,8643.35,-1.71,-342.0,711.0,2016-01-28
19,000001.SH,20160129,2737.6,2652.8540000000007,2755.367,2649.791,186673106.0,180006812.61200002,0.68,1.96,12.99,12.88,1.47,-0.9344856912645707,-3.9857454465565865,-8.238055903886266,,,-7.187320844169569,5759698.859355156,,-3.9164697957309564,183580782.2495,,-157795592.35433483,47381074.42703596,,,1.968,0.5010935410101642,,601960528904.978,140.91705178829483,-0.27982283145616554,-0.6846566655528289,0.9635063003705521,,,,0.030388036229882058,-1.0,857.56,-0.0017,1940.24,2.48,8887.48,2.82,1694.0,750.0,2016-01-29
20,000001.SH,20160201,2688.8540000000007,2730.984000000001,2735.255,2655.623,156383744.0,152830741.554,0.57,1.64,12.75,12.7,1.44,-0.907966695013875,-4.945338958315338,-8.945055648529854,,33.884741754455675,-10.599474872234094,-2784585.763085868,,-26.54786361605332,180708864.94516668,,-251470010.4836698,48284486.36697706,,,1.9740000000000002,0.5109997940055202,,591647321154.3079,112.71002923824167,-0.12091351642173521,-0.6563974220351388,-0.5382772841524511,,,,-0.017966543620160653,1.0,859.25,0.002,1939.38,-0.04,8734.08,-1.73,-192.0,537.0,2016-02-01
21,000001.SH,20160202,2749.57,2687.982,2755.159,2687.982,158078211.0,158936802.659,0.57,1.66,13.03,12.98,1.48,1.3311989768297232,-1.903655680643377,-6.032771141550812,,41.80337518986946,-5.218937473944048,3569504.5766991847,,-20.452465238357945,179861099.31149998,,-121992357.79821941,46321690.38319696,,,1.864,0.48970748519154933,,569872282526.6434,110.39250459910524,-0.13001135848567658,-0.6048587870958674,0.7831740624320173,,,,0.022329455280417267,1.0,861.98,0.0032,1903.03,-1.87,8859.86,1.44,96.0,1235.0,2016-02-02
22,000001.SH,20160203,2739.2470000000008,2719.574,2746.072,2696.884,148397217.0,146627121.739,0.54,1.56,12.97,12.92,1.47,0.92331904691589,-1.4369832519868497,-5.378923172727595,,36.57823706779579,-5.991746208701369,-557143.2882563138,,-9.898304364791352,168864261.1596667,,135382933.4852369,46078662.233718745,,,1.7240000000000002,0.4862812701351045,,550391094225.5862,106.50667821558652,-0.09723782028470093,-0.4561906810416524,0.25104654418566963,,,,-0.0037614707035715546,1.0,863.57,0.0018,1912.53,0.5,8779.94,-0.9,-2058.0,1585.0,2016-02-03
23,000001.SH,20160204,2781.023,2751.432,2793.298,2751.3140000000008,170382018.0,175347388.383,0.62,1.79,13.16,13.1,1.49,1.5246533113263927,0.4255864655884666,-3.3617392913869337,,46.417698399276894,-7.537764326848409,2598480.2334246943,,-17.000066002628618,163517713.38950002,,289405771.747051,37105692.88837428,,,1.722,0.3919918769297998,,562604659349.5895,88.1868219225387,-0.08743743901563969,-0.2799122149918007,0.4115236760832593,,,,0.015135780511480013,-1.0,875.04,0.0133,1915.45,0.15,8872.83,1.06,519.0,0.0,2016-02-04
24,000001.SH,20160205,2763.492,2783.076,2790.061,2762.16,141186284.0,145553630.916,0.51,1.48,13.08,13.02,1.48,0.694306286185027,0.3471946732134399,-3.2600762553649973,,51.012770845244724,-7.162375440673452,-890009.4478916544,,-34.78858460641046,159883749.64383337,,292373115.75558823,31914839.389714014,,,1.626,0.3368315993427419,,536487405384.11194,88.32735722848078,-0.05851231012810196,-0.2933474115897579,-0.278510822066289,,,,-0.006323748216647956,1.0,871.02,-0.0046,1880.05,-1.85,8851.03,-0.25,241.0,0.0,2016-02-05
25,000001.SH,20160215,2746.196,2684.961,2760.359000000001,2682.09,129263932.0,129321056.01,0.47,1.35,12.99,12.94,1.47,-0.35231976015431116,0.4204265874125851,-3.4082084479644346,,50.86476223710733,-4.661928107865283,-809030.3745666844,,-32.56111568631653,151436123.54350007,,243662055.6099541,27564967.40607009,72.76922824862088,,1.5679999999999998,0.2914862098390176,,512283305167.24786,83.0607867569079,-0.2484885277799648,-0.03625376110625546,0.8987417425823184,,,,-0.0062784160610085266,1.0,875.24,0.0048,1880.05,-1.85,8774.55,-0.86,124.0,1101.0,2016-02-15
26,000001.SH,20160216,2836.571,2758.579,2840.6220000000008,2758.579,195961614.0,198969133.397,0.71,2.05,13.42,13.36,1.52,2.2812197630712325,3.397046530823396,0.09848717654022926,,65.40217636540638,-2.7426469932749584,6448931.855282726,,22.621058733138664,159125855.51733342,,512683937.46653533,27058384.1921499,91.47415005539882,47.769451764280916,1.6459999999999997,0.2854709866352907,43.70469829111791,508290740614.78937,88.085231796235,-0.3433767627363355,-0.2594813730248603,1.0800088516820447,,,,0.03237924697279377,1.0,876.21,0.0011,1895.58,1.65,8993.09,2.49,532.0,456.0,2016-02-16
27,000001.SH,20160217,2867.338,2829.764,2868.701,2824.356,216909925.0,225964250.083,0.79,2.27,13.55,13.49,1.53,2.444296451064824,4.018885600404462,1.3312823783224261,,71.02789689891809,-2.422209857700222,2352723.6450189548,,41.73501147488121,170297096.75466675,,551547670.8525463,28178840.73289038,84.79257373790684,50.48006994308668,1.7879999999999996,0.29635682617590003,34.31250379482015,510087525064.65753,81.01411360157118,-0.5484506129371249,0.304094037222059,0.5304678319214501,,,,0.010788144901498094,1.0,872.68,-0.004,1926.82,1.65,9048.34,0.61,-44.0,872.0,2016-02-17
28,000001.SH,20160218,2862.893,2881.777,2893.215,2857.699,219203873.0,230775052.843,0.8,2.29,13.53,13.48,1.53,1.690584797772815,3.0826797918422537,1.433646519561774,,84.3675885341612,4.113339770200223,-339813.86759601964,,3.9688747921643417,184321751.93866673,,375643840.687139,28595947.364211436,79.09838525374995,47.22248691605987,1.8879999999999995,0.29963969591564643,31.87589833769008,510262705379.7425,68.76602875368712,-0.6801739748017188,0.5015010039766302,-0.2942021838171838,,,,-0.0015514211875782458,1.0,876.51,0.0044,1917.83,-0.47,9016.81,-0.35,529.0,317.0,2016-02-18
29,000001.SH,20160219,2860.021,2854.9040000000005,2872.724,2840.488,163391413.0,178424845.383,0.59,1.71,13.51,13.46,1.53,0.8966755777298456,2.527333998800156,1.405451509953327,,79.94685302205843,4.549821279607312,-163911.1689245719,,-24.258361150533496,184834661.43866673,,281491877.68429136,28501679.71213682,92.34825428863752,58.69438498824496,1.9339999999999997,0.2986368151591848,33.65386930039256,504350055390.8252,61.721475399158685,-0.8699516407929273,1.4385591496757881,0.0781059369840976,,,,-0.0010036845708672306,1.0,885.56,0.0103,1917.78,0.0,8998.68,-0.2,309.0,539.0,2016-02-19
30,000001.SH,20160222,2927.175,2888.598,2933.9640000000004,2880.347,232176042.0,238682816.535,0.84,2.43,13.83,13.78,1.56,1.9637525377947576,4.045792198247742,3.761940751812197,,97.0138619353114,10.223970604681853,5451550.853811213,,35.680026937777335,200356192.37516674,,547640781.9923372,30665500.68891736,103.88740009933942,59.8172284205346,2.1499999999999995,0.3208783176483605,44.07017167880482,514384714340.11017,59.605388950244546,-0.8832307499030637,1.6384724145110061,0.6220210089107255,,,,0.023208826639383007,-1.0,897.99,0.013999999999999999,1945.5,1.45,9194.71,2.18,220.0,811.0,2016-02-22
31,000001.SH,20160223,2903.331,2925.708,2928.048,2872.282,199740663.0,211548952.172,0.73,2.09,13.71,13.66,1.55,0.6649927833197747,2.637308413493296,3.1075260125936746,,83.07263548693146,6.053879310344836,-1627035.0657449623,,7.000235481162455,214060841.73550007,,366359946.1718505,30469522.33265165,107.05391379540401,66.95459191345715,2.158,0.31838573096828715,40.099321881946864,513099702257.6737,53.84282947049142,-0.8875055726054316,1.9874509283180415,-0.38736558223870965,,,,-0.008179095579488942,-1.0,895.89,-0.0023,1921.27,-1.25,9096.06,-1.07,550.0,544.0,2016-02-23
32,000001.SH,20160224,2928.896,2889.885,2929.871,2872.274000000001,213410384.0,227851643.59,0.77,2.23,13.83,13.78,1.56,1.1197380308509315,2.8515146432888585,4.103786167709031,,78.40791585701392,8.92729765171331,1879164.4724490633,,36.46583624446285,218874593.43433335,,324619137.90904164,30291437.95987769,112.2057207347439,66.98578511159334,2.15,0.31548584087003606,45.21993562315056,511832547943.68146,54.64734461795905,-1.0066847443043956,2.0513783802424803,0.6566529231065164,,,,0.008766861694191509,-1.0,895.68,-0.0002,1929.8,0.44,9153.77,0.63,125.0,893.0,2016-02-24
33,000001.SH,20160225,2741.245,2922.237,2922.237,2729.851,270284416.0,271767143.332,0.98,2.82,12.97,12.93,1.47,-4.5571905150929775,-3.60341212718938,-2.3243254135037867,,73.87590179383045,-0.30277461566718694,-17316811.845424376,,70.98144917644595,226508408.9758334,,-113447903.71214336,36184893.807807855,100.14882981863511,57.76479482286682,2.2560000000000002,0.3758425622237952,42.38403499576829,522237079400.84015,81.07168010939752,-1.3053360958984734,1.8625939716981241,-2.596305474880334,,,,-0.0662133634533431,-1.0,894.21,-0.0016,1951.7,1.13,8731.2,-4.62,297.0,581.0,2016-02-25
34,000001.SH,20160226,2767.21,2760.058,2784.753,2715.8740000000007,191110472.0,190068987.76,0.69,2.0,13.11,13.06,1.48,-3.0264320703521914,-2.703067233231503,-1.1360824288867386,,72.28350324805686,1.0208279866693026,1810193.3265651294,,28.78305662565087,219724064.7953334,,22947491.373542488,35684266.30088379,86.66637674652763,58.79191367589075,2.314,0.3707669859827555,27.874463070636885,525361927823.28467,81.10264707877566,-1.3093546708320334,1.867876316777715,0.10044558808624525,,,,0.00942739563260572,-1.0,889.85,-0.0049,1948.05,-0.19,8821.18,1.03,1640.0,335.0,2016-02-26
35,000001.SH,20160229,2687.9790000000007,2754.8140000000008,2755.89,2638.963,207410709.0,194640196.395,0.75,2.17,12.73,12.73,1.44,-4.196879516868966,-5.2950253885655885,-3.53503956466973,,60.22127464807648,-3.3456753144436204,-5938601.654655359,,21.732745881669274,222426623.2973334,,-121543660.4204603,35012497.25686179,84.66444414790479,58.187145813589304,2.262,0.3639877817498245,26.477298334315485,531115864328.4206,84.77429967797427,-1.1015301754713362,1.1629412076287953,-0.9779761127045011,,,,-0.02904998226510935,1.0,890.15,0.0003,1932.23,-0.81,8756.88,-0.73,2013.0,234.0,2016-02-29
36,000001.SH,20160301,2733.17,2688.38,2747.562,2668.757,187207443.0,182185538.136,0.68,1.96,12.9,12.93,1.47,-1.3901215860301603,-3.3507173349456467,-1.8839937443718238,,75.06277137312965,-1.0972349476676653,3147380.0787182027,,32.59605515221294,213010410.23083338,,-182190304.8742062,34665161.72444031,80.06318404111916,61.03644995014591,2.2359999999999998,0.3602542961502844,19.02673409097325,526669586943.0078,65.15008783471733,-1.3124892608819188,2.7843705883020453,0.7422373951138822,,,,0.016672497588684408,1.0,897.4,0.0081,1978.35,2.39,8872.43,1.32,757.0,517.0,2016-03-01
37,000001.SH,20160302,2849.681,2733.7670000000007,2852.7,2732.539,270961783.0,259318766.547,0.98,2.83,13.42,13.46,1.53,3.4045307866120202,0.8322564599224058,2.0894259107212623,,110.80177181773259,3.768303500551313,11550700.578124665,,109.61901654051496,220972045.96000004,,159343675.8369835,38876293.458750375,82.3972247648471,63.02511276995774,2.356,0.4038169856441613,19.37211199488936,534875417159.8164,74.98806993958665,-1.1240863301410486,2.30429094163443,1.7457215373465425,,,,0.041744950472317334,1.0,902.51,0.0057,1986.45,0.41,9146.56,3.09,2992.0,286.0,2016-03-02
38,000001.SH,20160303,2859.758,2847.331,2878.445,2840.8740000000007,287478210.0,279971936.075,1.04,3.01,13.48,13.51,1.53,2.8852916123835457,1.2000439089651753,2.0772515337423245,,125.65833751320086,0.8174306231009166,1016576.2140288453,,46.70128712044595,229658761.37416673,,109885193.30617318,44035971.45910472,85.6773735210007,67.06883278807155,2.3939999999999997,0.4585044337729719,18.608540732929157,552932721160.8507,70.52047882920652,-1.3425087867896999,3.31000898886085,0.18452235991042204,,,,0.0035299476756747612,1.0,903.72,0.0013,1993.4,0.35,9170.78,0.26,-308.0,36.0,2016-03-03
39,000001.SH,20160304,2874.147,2848.538,2880.3720000000008,2808.849,312495169.0,294982112.798,1.14,3.27,13.58,13.62,1.55,2.6134018244544155,1.6584188672902542,2.341453769319096,,119.16395110867113,0.23746764420517363,1572333.3886087702,,44.066791319023324,233527922.95183337,,476051825.0019376,50894366.39053438,83.84639208316622,69.52607365710224,2.6479999999999997,0.5306150849919858,14.320318426063977,572484186792.8167,65.60738290516682,-1.4236071247817053,3.8549687038766693,0.3983745929469637,,,,0.005018928707214761,-1.0,918.98,0.0169,1999.99,0.33,9434.82,2.88,1800.0,69.0,2016-03-04
40,000001.SH,20160307,2897.34,2886.64,2911.8390000000004,2871.3459999999995,217466836.0,208559323.364,0.79,2.27,13.64,13.7,1.56,1.9178426823626922,2.587010184593506,2.785776068280344,,131.97883798656443,1.2032234526403927,1754853.9888001715,,-0.792429885579622,236609645.55250004,,513672143.73687,49733135.94203169,87.83648454917396,69.94426803020966,2.6679999999999997,0.5185262516827959,17.892216518964304,582740418587.1619,62.78243488412865,-1.6255370489959093,4.827140933307558,0.16538772580327876,,,,0.008037140115555166,-1.0,937.13,0.0198,2001.76,0.09,9382.38,-0.56,1153.0,425.0,2016-03-07
41,000001.SH,20160308,2901.387,2895.666,2902.621,2802.563,233482661.0,220513953.726,0.85,2.44,13.67,13.72,1.56,0.8664948398773449,2.737375159844013,2.652910676283122,,112.13339544424115,1.4463530162890406,326128.21728447673,,42.89775497565469,240921938.44100007,,645577065.768184,48706661.06136144,80.97102772734239,62.19766500391258,2.7639999999999993,0.5080084955775317,18.773362723429805,595089240287.6259,60.51835187624373,-1.5890268915805563,5.0307472322354645,0.08746525247735076,,,,0.0013958238272200499,-1.0,942.69,0.0059,1979.26,-1.12,9406.78,0.26,202.0,838.0,2016-03-08
42,000001.SH,20160309,2862.556,2839.411,2863.015,2811.718,183355383.0,177072557.883,0.67,1.92,13.5,13.56,1.54,-0.572469077861236,1.6010485803940242,1.058598560187616,,108.12480449935973,-2.20755506589118,-2453954.910969486,,-21.027431848459198,240069775.06550005,,621904127.5699852,46960608.51472225,94.12644823896966,66.86239780827663,2.5819999999999994,0.4901653856232175,27.264050430693032,600974552753.5559,60.56496139652406,-1.5940865300541376,5.034405946467284,0.37561638560743976,,,,-0.013473966509276191,-1.0,930.78,-0.0126,1989.26,0.51,9387.79,-0.2,308.0,981.0,2016-03-09
43,000001.SH,20160310,2804.726,2847.567,2863.176,2803.476,138979461.0,141812410.338,0.51,1.45,13.23,13.29,1.51,-2.2072702695841664,-0.6753109662265141,-1.0244214426960407,,98.26050582635963,-3.3962713862112177,-2807694.3227066966,,-30.42004621762971,220485382.36400008,,260786971.56853643,48914724.11441509,102.05645148018642,68.38662664449177,2.269999999999999,0.5112688035404506,33.669824835694655,597047597432.553,62.602741151084274,-1.3601401252188559,4.098965232824134,-0.7043650017487254,,,,-0.020409080513830443,1.0,928.85,-0.0021,1989.57,0.02,9207.25,-1.92,472.0,610.0,2016-03-10
44,000001.SH,20160311,2810.307,2781.6,2815.607,2772.551,127247554.0,128450313.771,0.46,1.33,13.25,13.31,1.51,-1.5745028339243066,-0.6293295111274482,-0.9093255946681947,,90.6634441699633,-4.048931747661931,253204.2698195684,,-40.37424439478072,195231778.64666674,,250541124.95362258,50041707.28543164,109.10175210099229,72.6381888485379,1.8819999999999992,0.5233744256970184,36.46356325245439,595259026509.3572,62.2204867090006,-1.498484279203396,4.474726935957455,0.4700320803001759,,,,0.0019878785531095267,1.0,932.07,0.0035,2022.19,1.64,9236.49,0.32,1217.0,795.0,2016-03-11
45,000001.SH,20160314,2859.4990000000007,2830.0840000000007,2889.816,2823.028,194816030.0,202793146.786,0.71,2.04,13.43,13.53,1.54,0.41451068320179235,0.50054879047663,0.6241727182242486,,113.44175038025892,4.313879277481612,3410086.5662577716,,-27.92184141315791,179866950.97800007,,224452944.23546386,46505688.720617466,103.62606725910423,71.98154321920323,1.8359999999999992,0.4861979237436449,31.644524039901,605418258091.5112,59.97020136457802,-1.527410582620065,4.818275645584868,0.48219194486007055,,,,0.01735270461462961,1.0,928.69,-0.0036,2019.64,-0.13,9278.0,0.45,705.0,809.0,2016-03-14
46,000001.SH,20160315,2864.368,2853.978,2865.7870000000007,2819.795,163386667.0,170219522.403,0.59,1.71,13.44,13.55,1.54,0.8476877300469414,0.2095979714921336,0.7462370935686884,,95.20406327847587,3.5110454212004116,278205.96601812914,,-14.506690664235292,173476984.15116674,,203899305.70108056,47694746.61111006,109.7515835602535,75.97978654476627,1.6899999999999995,0.49857269965583245,33.77179701548722,601364929819.5282,55.42589476269696,-1.6268456999809837,5.578035863222035,0.17278794095545563,,,,0.0017012978024847961,1.0,920.88,-0.0084,2015.93,-0.18,9348.03,0.75,107.0,242.0,2016-03-15
47,000001.SH,20160316,2870.43,2858.7090000000007,2881.5290000000005,2854.192,186492535.0,190193858.282,0.68,1.95,13.4,13.61,1.54,1.0051142453586155,0.3488330060307262,0.9539617078492373,,91.55099882512418,6.787664635772789,394683.13679317076,,-10.085387635408932,168423634.91050005,,270509962.1735234,47998026.35726991,103.76818909255034,70.28025595243538,1.6959999999999993,0.501738031876774,33.48793314011496,597182022018.0286,54.522152084887395,-1.602876026875632,5.693225069604907,0.19684387662298117,,,,0.0021141118685702883,1.0,928.42,0.0082,2027.22,0.56,9492.54,1.55,101.0,720.0,2016-03-16
48,000001.SH,20160317,2904.832000000001,2875.411,2921.0,2857.191,200290213.0,213843633.13,0.73,2.09,13.52,13.76,1.56,1.5005762631037274,1.3917405874401474,2.08860052824153,,91.1572056292254,6.280692382837537,2400470.9773888206,,6.988381332680239,174552147.45166674,,280130393.9058276,47993567.16891694,106.66301500880174,78.91870768775824,1.8239999999999994,0.5017590111429565,27.744307321043493,594643826731.8997,54.53451635107488,-1.7320504117275242,6.030237167502871,0.4977389161458088,,,,0.011913712973537993,1.0,943.82,0.0166,2040.59,0.66,9483.81,-0.09,2005.0,265.0,2016-03-17
49,000001.SH,20160318,2955.15,2915.518,2971.551,2908.742,313332735.0,328241161.496,1.14,3.27,13.62,13.87,1.58,2.224054205678593,2.857250258826863,3.683676493386212,,105.32737106681303,3.7010809280056276,5427603.579046835,,15.637242835828255,205623605.97800004,,577573273.16634,52026091.61826559,107.51799723370792,79.5711355233109,2.2119999999999993,0.543394787182249,27.946861710397016,617286396476.3486,55.38599772686763,-1.777976683027314,5.990667915897327,0.6568233349915797,,,,0.01717385368478595,1.0,956.04,0.0129,2049.58,0.44,9531.39,0.5,1332.0,457.0,2016-03-18
50,000001.SH,20160321,3018.802,2978.455,3028.322,2973.758,352400438.0,380823080.412,1.28,3.67,13.91,14.16,1.62,3.287544422715924,4.6303908244739596,5.746977299899737,,106.66807543390881,5.561449605176394,7590475.1635538,,22.58335614375782,247685733.75150004,,753312949.0132245,60225250.78654217,114.96350094672874,89.8107498942799,2.5379999999999994,0.6275549881547386,25.15275105244885,636365217408.5511,55.414071011800246,-1.7777295045956278,5.985455415441661,0.654374422828346,,,,0.021310652952199458,-1.0,955.66,-0.0004,2051.6,0.1,9743.3,2.22,85.0,531.0,2016-03-21
51,000001.SH,20160322,2999.363,3001.63,3019.101,2988.426,270377322.0,311025315.982,0.98,2.82,13.83,14.07,1.61,1.6831318709595855,3.6048214521896758,4.889618174209167,,109.3334437940718,4.35663172412545,-1741043.2225624875,,-13.477919397851556,265724428.61750004,,647529485.2156471,60883743.92293698,106.45564667985352,95.49562026105325,2.7599999999999993,0.634299240355677,10.960026418800268,647821124962.7484,54.71962105036696,-1.8609194645226739,6.3783543430283745,-0.04268772875615649,,,,-0.006460131154400912,-1.0,956.86,0.0013,2049.8,-0.09,9667.54,-0.78,763.0,332.0,2016-03-22
